Latitude,Longitude,Hour,DayOfWeek,Month,PartOfDay,Police Station,Type_encoded
12.943699,77.579185,19,5,4,1,21,2
12.936805,77.571808,13,6,6,0,21,2
12.944821,77.5464026,0,3,2,3,21,2
12.911291,77.5907463,0,3,3,3,21,2
12.9012051,77.5718812,10,6,1,2,21,2
12.9124458,77.5764631,8,6,1,2,21,2
12.9081467,77.5903808,0,1,2,3,21,2
12.9161079,77.5760984,0,3,2,3,21,2
12.8980801,77.5804562,6,2,2,2,21,2
12.8377589,77.5641545,0,6,6,3,21,2
12.899377,77.5892173,0,0,7,3,21,2
12.899377,77.5892173,1,3,3,3,21,2
12.8965749,77.5947362,0,3,1,3,21,2
12.8949156,77.5496055,0,3,10,3,21,2
12.8917637,77.5925495,7,6,4,2,21,2
12.9103402,77.5902664,8,3,4,2,21,2
12.9020117,77.5698675,0,5,5,3,21,2
12.8983501,77.573651,1,0,5,3,21,2
12.8983494,77.5605187,7,0,5,2,21,2
12.9011377,77.5742566,0,1,4,3,21,2
12.8904403,77.5756712,0,1,7,3,21,2
12.9017397,77.5944419,0,5,10,3,21,2
12.8966002,77.5884719,0,1,7,3,21,2
12.9100206,77.579554,0,6,1,3,21,2
12.9022102,77.5785973,0,6,10,3,21,2
13.5905586,75.103462,0,1,12,3,21,2
12.9083706,77.5861531,0,3,2,3,21,2
12.9062082,77.5937537,9,0,8,2,21,2
12.9046491,77.5785133,8,5,8,2,21,2
12.897498,77.594366,8,6,8,2,21,2
12.9167674,77.5872982,6,5,9,2,21,2
12.9116517,77.5859494,9,5,9,2,21,2
12.908521,77.5715554,1,0,9,3,21,2
12.9085187,77.5387243,6,6,9,2,21,2
12.908514,77.5387242,5,1,10,2,21,2
12.8980801,77.5804562,8,4,11,2,21,2
12.9019706,77.5702781,11,1,1,2,21,2
12.9116859,77.5838471,0,6,3,3,21,2
12.9116856,77.5838471,0,4,6,3,21,2
12.911297,77.5723463,0,3,10,3,21,2
12.9105026,77.5866048,9,2,2,2,21,2
12.9105026,77.5866048,5,3,3,2,21,2
12.8934589,77.5831639,4,6,3,3,21,2
12.909725,77.5836513,0,4,2,3,21,2
12.8986817,77.5690523,3,0,4,3,21,2
12.8979429,77.5838175,12,2,3,0,21,2
12.8979423,77.5684965,11,1,12,2,21,2
12.9156234,77.5960689,12,3,6,0,21,2
12.9069939,77.5720367,8,3,7,2,21,2
12.8992455,77.5891666,12,2,7,0,21,2
12.915434,77.5843151,5,5,7,2,21,2
12.910852,77.5764323,11,6,7,2,21,2
12.9067177,77.5735098,0,1,8,3,21,2
12.8923493,77.5835991,11,5,8,2,21,2
12.9412604,77.3016302,0,2,7,3,21,2
12.9573655,77.5672906,2,3,9,3,21,2
12.9573631,77.5344595,0,5,8,3,21,2
12.9151812,77.5951825,8,6,9,2,21,2
12.9078662,77.587606,0,4,2,3,21,2
12.9155865,77.5770282,6,0,10,2,21,2
12.9155772,77.5091754,0,0,2,3,21,2
12.89698,77.5954387,0,0,2,3,21,2
12.9009065,77.5578968,0,6,10,3,21,2
12.9115768,77.5723387,6,2,12,2,21,2
12.916473,77.5901863,7,0,1,2,21,2
12.9148967,77.572527,0,6,10,3,21,2
12.9109285,77.5768905,6,6,1,2,21,2
12.9318198,77.6205415,0,3,9,3,21,2
12.9116975,77.591605,1,5,5,3,21,2
12.9116952,77.5587738,3,4,6,3,21,2
12.9118162,77.5854349,8,0,6,2,21,2
12.911291,77.5907463,0,3,3,3,21,2
12.9138435,77.5767104,11,6,7,2,21,2
12.9101273,77.5708777,0,4,6,3,21,2
12.9107024,77.5877975,0,5,5,3,21,2
12.9091286,77.5782822,11,4,9,2,21,2
12.9116975,77.591605,0,4,8,3,21,2
12.9118162,77.5854349,0,3,12,3,21,2
12.9118139,77.5526038,9,4,10,2,21,2
12.9142864,77.5909833,0,6,1,3,21,2
12.9142862,77.5844172,0,4,2,3,21,2
12.9114511,77.5859762,0,3,7,3,21,2
12.9120988,77.588872,0,4,11,3,21,2
12.9108936,77.575867,11,2,1,2,21,2
12.9088884,77.5733033,9,2,1,2,21,2
12.9152493,77.5836839,0,0,2,3,21,2
12.9116975,77.591605,8,5,2,2,21,2
12.9116973,77.5850389,2,2,3,3,21,2
12.9215368,77.5690028,1,2,5,3,21,2
12.9109881,77.577546,7,2,5,2,21,2
12.8956489,77.558425,6,3,5,2,21,2
12.8956477,77.558425,0,2,10,3,21,2
12.9135204,77.5567911,0,6,3,3,21,2
12.9151616,77.5844195,11,2,6,2,21,2
12.9073713,77.5818356,0,1,7,3,21,2
12.9073713,77.5818356,11,0,9,2,21,2
12.9367008,77.6226694,0,6,10,3,21,2
12.915389,77.5929853,6,5,10,2,21,2
12.8998564,77.5661581,0,4,1,3,21,2
12.8998564,77.5661581,0,6,7,3,21,2
12.916271,77.5871377,6,4,11,2,21,2
12.9113466,77.5794193,0,6,9,3,21,2
12.9901083,77.6641461,12,3,12,0,21,2
12.9083647,77.5828273,0,1,4,3,21,2
12.9355559,77.6309975,1,3,1,3,21,2
12.8998631,77.5898921,6,2,1,2,21,2
12.916734,77.5911325,0,6,7,3,21,2
12.9063922,77.5715423,0,3,11,3,21,2
12.8123831,77.2943312,0,5,2,3,21,2
12.9117027,77.591605,10,2,5,2,21,2
12.9102145,77.5929493,7,4,6,2,21,2
12.9117027,77.591605,0,5,10,3,21,2
12.9163635,77.5902506,6,4,8,2,21,2
12.9083908,77.5925425,0,0,8,3,21,2
12.911398,77.5764744,9,1,9,2,21,2
12.8095916,77.2936558,9,5,10,2,21,2
12.9093122,77.5977983,10,3,10,2,21,2
12.9070454,77.5904311,0,6,12,3,21,2
12.9093151,77.5731743,11,5,11,2,21,2
12.9117027,77.591605,5,2,12,2,21,2
12.9088289,77.590309,6,3,12,2,21,2
14.452222,78.013889,18,1,1,1,21,2
13.606667,77.900278,12,6,9,0,21,2
13.995556,77.769444,16,1,2,0,21,2
12.97,79.141667,1,2,1,3,21,2
14.452222,78.013889,13,3,5,0,21,2
13.215278,78.304722,9,1,3,2,21,2
13.064722,79.006111,21,0,4,3,21,2
14.268611,78.981111,23,2,12,3,21,2
13.01,78.186667,15,6,5,0,21,2
14.452222,78.815833,9,1,6,2,21,2
13.105556,78.150556,22,4,7,3,21,2
13.763333,79.023333,15,6,7,0,21,2
13.082778,78.716944,12,6,8,0,21,2
14.189444,77.854444,21,2,8,3,21,2
14.189444,77.854444,21,2,8,3,21,2
13.221389,78.853889,20,1,8,1,21,2
13.503333,78.261389,18,0,1,1,21,2
14.263611,78.065,11,0,10,2,21,2
13.545833,77.908333,1,0,12,3,21,2
13.345,78.289167,18,1,12,1,21,2
14.442222,78.750556,22,5,8,3,21,2
13.545833,77.908333,23,3,10,3,21,2
13.462778,78.02,13,6,2,0,21,2
14.4325,78.916111,17,2,12,1,21,2
13.605278,78.8875,0,4,3,3,21,2
13.605278,78.8875,0,4,3,3,21,2
14.299444,78.265556,22,6,7,3,21,2
14.506667,78.91,16,6,9,0,21,2
13.033889,77.7625,15,0,11,0,21,2
14.452222,78.815833,11,0,4,2,21,2
14.323889,78.548889,13,0,2,0,21,2
13.033889,77.7625,15,3,6,0,21,2
13.231667,77.805,22,1,9,3,21,2
14.44,77.713611,3,2,5,3,21,2
13.605278,78.8875,13,6,4,0,21,2
13.001667,77.888611,15,2,6,0,21,2
14.483889,78.239167,15,0,6,0,21,2
13.25,78.080833,7,6,12,2,21,2
14.299444,78.265556,4,6,7,3,21,2
13.763333,79.023333,18,0,7,1,21,2
13.763333,79.023333,11,3,7,2,21,2
13.017778,78.938333,15,3,7,0,21,2
14.263611,78.065,19,2,1,1,21,2
14.299444,78.265556,16,0,9,0,21,2
14.4375,78.224167,11,6,9,2,21,2
14.4375,78.224167,16,4,9,0,21,2
14.442222,78.750556,11,0,6,2,21,2
14.442222,78.750556,14,4,11,0,21,2
14.047222,77.886667,20,0,8,1,21,2
13.215278,78.304722,12,4,12,0,21,2
12.931114,77.572438,13,6,1,0,21,2
13.033889,77.7625,15,3,6,0,21,2
12.91507,77.56806,16,4,1,0,21,2
14.491944,78.988333,22,3,6,3,21,2
14.565556,77.869444,22,1,8,3,21,2
14.565556,77.869444,1,4,9,3,21,2
13.545833,77.908333,13,6,7,0,21,2
13.545833,77.908333,14,6,7,0,21,2
14.452222,78.815833,18,0,7,1,21,2
13.514444,77.643056,21,0,7,3,21,2
12.909288,77.645849,19,1,7,1,21,2
12.934824,77.56557,20,1,7,1,21,2
14.456944,78.227222,10,3,1,2,21,2
13.885556,78.593056,14,3,1,0,21,2
12.932416,77.567696,12,2,7,0,21,2
12.921254,77.55559,12,2,7,0,21,2
13.793056,78.636389,19,2,7,1,21,2
13.514444,77.643056,22,0,9,3,21,2
13.514444,77.643056,6,6,8,2,21,2
13.545833,77.908333,13,1,8,0,21,2
14.012778,77.953889,9,6,8,2,21,2
12.990833,78.206111,10,3,7,2,21,2
13.885556,78.593056,17,4,11,1,21,2
14.012778,77.953889,12,0,9,0,21,2
13.422222,78.255,16,2,11,0,21,2
14.455,79.157778,12,1,11,0,21,2
14.506667,78.91,18,6,12,1,21,2
13.215278,78.304722,15,2,12,0,21,2
14.263611,78.065,10,0,6,2,21,2
13.422222,78.255,10,5,2,2,21,2
14.506667,78.91,10,5,2,2,21,2
14.506667,78.91,21,6,3,3,21,2
13.422222,78.255,11,2,3,2,21,2
13.710556,77.927778,11,4,3,2,21,2
13.748889,79.176389,17,4,3,1,21,2
12.973889,78.871944,17,2,4,1,21,2
13.001667,77.888611,12,2,6,0,21,2
13.215278,78.304722,13,1,4,0,21,2
14.506667,78.91,17,6,9,1,21,2
12.928339,77.56206,10,1,5,2,21,2
13.793056,78.636389,18,4,5,1,21,2
14.012778,77.953889,14,3,5,0,21,2
14.012778,77.953889,13,2,7,0,21,2
14.012778,77.953889,18,3,7,1,21,2
14.506667,78.91,13,4,7,0,21,2
12.909288,77.645849,17,6,8,1,21,2
12.973889,78.871944,13,5,8,0,21,2
12.909288,77.645849,15,0,2,0,21,2
12.91795,77.55935,12,0,11,0,21,2
13.545833,77.908333,20,2,9,1,21,2
14.455,79.157778,12,5,4,0,21,2
13.08595,77.54681,23,3,10,3,21,2
13.064722,78.1175,18,5,9,1,21,2
12.87745,77.49977,17,0,11,1,21,2
13.545833,77.908333,18,1,11,1,21,2
13.215278,78.304722,16,0,12,0,21,2
13.885556,78.593056,18,1,12,1,21,2
12.941389,77.671667,11,5,2,2,21,2
13.246389,77.828056,11,4,1,2,21,2
12.91507,77.56806,12,0,4,0,21,2
13.333611,78.315833,14,6,3,0,21,2
14.452222,78.815833,18,5,5,1,21,2
12.933159,77.562189,13,4,8,0,21,2
12.931114,77.572438,10,5,9,2,21,2
12.931114,77.572438,12,6,7,0,21,2
13.01,78.186667,17,5,9,1,21,2
13.215278,78.304722,20,6,10,1,21,2
12.92171,77.58182,12,5,12,0,21,2
12.943049,77.593932,13,6,7,0,21,2
12.944431,77.592409,17,6,7,1,21,2
12.945278,77.595524,20,6,7,1,21,2
12.934752,77.591933,21,0,2,3,21,2
12.944233,77.59324,23,4,9,3,21,2
12.934752,77.591933,21,1,5,3,21,2
12.946857,77.590644,12,0,9,0,21,2
12.943434,77.591206,15,5,4,0,21,2
12.939397,77.581866,19,5,4,1,21,2
12.944892,77.592975,14,4,2,0,21,2
12.945817,77.591605,17,6,8,1,21,2
12.944759,77.588346,20,6,8,1,21,2
12.93316,77.591128,9,5,4,2,21,2
12.934473,77.59165,20,1,9,1,21,2
12.939379,77.5811,18,0,7,1,21,2
12.943708,77.591165,21,3,2,3,21,2
12.934752,77.591933,19,6,4,1,21,2
12.945817,77.591605,9,2,8,2,21,2
12.944967,77.591029,14,4,8,0,21,2
12.947976,77.593348,0,0,8,3,21,2
12.941112,77.587016,13,1,2,0,21,2
12.935734,77.590385,19,1,9,1,21,2
12.93448,77.590688,11,6,9,2,21,2
12.934277,77.591799,11,4,9,2,21,2
12.945227,77.595169,6,3,9,2,21,2
12.942829,77.583746,17,2,10,1,21,2
12.935734,77.590385,13,1,10,0,21,2
12.952162,77.586903,16,0,10,0,21,2
12.93498,77.594952,19,4,10,1,21,2
12.934298,77.591304,15,3,11,0,21,2
12.934298,77.591304,15,3,11,0,21,2
12.944595,77.592055,18,1,10,1,21,2
12.939306,77.584061,20,4,12,1,21,2
12.938934,77.58403,17,1,8,1,21,2
12.945515,77.595353,13,2,10,0,21,2
12.942576,77.586741,13,5,1,0,21,2
12.945497,77.589562,12,1,5,0,21,2
12.943625,77.585229,16,2,2,0,21,2
12.948081,77.59328,9,5,5,2,21,2
12.948081,77.59328,10,4,11,2,21,2
12.942031,77.59273,11,1,3,2,21,2
12.943805,77.593021,17,6,3,1,21,2
12.942846,77.594419,10,2,6,2,21,2
12.938627,77.581218,20,2,4,1,21,2
12.94434,77.587818,20,5,1,1,21,2
12.94434,77.587818,20,5,1,1,21,2
12.939312,77.586619,18,2,11,1,21,2
12.939312,77.586619,18,2,11,1,21,2
12.94476,77.592926,19,3,5,1,21,2
12.945174,77.595589,14,6,7,0,21,2
12.935381,77.591364,19,4,10,1,21,2
12.946363,77.592187,20,4,10,1,21,2
12.942031,77.59273,14,6,6,0,21,2
12.942031,77.59273,14,6,6,0,21,2
12.946363,77.592187,19,1,3,1,21,2
12.944326,77.592316,18,6,7,1,21,2
12.945767,77.588683,18,4,7,1,21,2
12.935043,77.594564,14,4,9,0,21,2
12.944326,77.592316,22,0,6,3,21,2
12.946363,77.592187,18,2,10,1,21,2
12.938845,77.584454,16,6,10,0,21,2
12.946363,77.592187,16,4,2,0,21,2
12.9443,77.594642,23,3,9,3,21,2
12.946293,77.587991,12,5,11,0,21,2
12.94204,77.580231,21,5,11,3,21,2
12.933298,77.590399,18,4,11,1,21,2
12.943037,77.592151,20,5,11,1,21,2
12.94613,77.591819,11,6,11,2,21,2
12.937929,77.583003,18,5,1,1,21,2
12.944854,77.593404,17,5,7,1,21,2
12.944557,77.593306,16,2,12,0,21,2
12.935789,77.590731,20,1,12,1,21,2
12.944551,77.590853,21,4,12,3,21,2
12.945644,77.591948,10,3,1,2,21,2
12.940822,77.585287,19,2,7,1,21,2
12.947517,77.593858,20,6,11,1,21,2
12.947683,77.591842,20,6,1,1,21,2
12.94426,77.593698,17,2,1,1,21,2
12.934502,77.589918,23,3,4,3,21,2
12.947683,77.591842,18,2,2,1,21,2
12.940926,77.58016,19,5,1,1,21,2
12.935789,77.590731,2,3,6,3,21,2
12.947683,77.591842,19,2,11,1,21,2
12.938615,77.592593,16,1,4,0,21,2
12.94002,77.597691,17,2,4,1,21,2
12.94002,77.597691,17,2,4,1,21,2
12.947021,77.594827,21,4,1,3,21,2
12.942212,77.593014,15,4,6,0,21,2
12.938615,77.592593,21,6,6,3,21,2
12.94464,77.58856,17,5,7,1,21,2
12.94464,77.588556,21,5,7,3,21,2
12.941003,77.59305,17,5,8,1,21,2
12.946687,77.594214,11,0,12,2,21,2
12.946207,77.591757,15,0,12,0,21,2
12.937039,77.601442,14,1,8,0,21,2
12.94641,77.59122,18,5,8,1,21,2
12.949986,77.593303,11,0,9,2,21,2
12.944593,77.590967,18,0,2,1,21,2
12.945678,77.588087,21,5,10,3,21,2
12.952296,77.586374,19,4,10,1,21,2
12.933404,77.591176,14,1,6,0,21,2
12.939902,77.597686,11,1,10,2,21,2
12.937022,77.59812,13,1,7,0,21,2
12.949789,77.586582,18,3,2,1,21,2
12.944704,77.591956,9,2,11,2,21,2
12.942789,77.596405,11,2,3,2,21,2
12.943061,77.583877,9,3,3,2,21,2
12.946702,77.591877,9,6,4,2,21,2
12.936928,77.622424,10,3,4,2,21,2
12.933684,77.592256,12,2,5,0,21,2
12.934515,77.591787,23,0,5,3,21,2
12.945881,77.591753,19,5,3,1,21,2
12.945874,77.589693,21,5,3,3,21,2
12.946975,77.594347,13,4,9,0,21,2
12.946019,77.592086,20,4,6,1,21,2
12.936066,77.585757,10,4,6,2,21,2
12.944786,77.588481,19,6,8,1,21,2
12.944786,77.588481,19,6,8,1,21,2
12.93336,77.590672,14,1,7,0,21,2
12.946717,77.592068,18,5,10,1,21,2
12.9427756,77.593901,19,4,4,1,21,2
12.941015,77.580237,15,6,4,0,21,2
12.944998,77.593114,17,5,4,1,21,2
12.944719,77.588085,18,0,6,1,21,2
12.947918,77.593337,21,2,8,3,21,2
12.935595,77.591482,21,0,8,3,21,2
12.946237,77.591288,17,6,9,1,21,2
12.943253,77.592759,13,5,6,0,21,2
12.943611,77.588305,14,1,11,0,21,2
12.932763,77.599692,11,0,12,2,21,2
12.932763,77.599692,17,0,12,1,21,2
12.88292452,77.58206937,11,0,1,2,21,2
12.88259022,77.55804118,10,1,6,2,21,2
12.90353394,77.54124559,18,5,12,1,21,2
12.90353394,77.54124559,17,5,12,1,21,2
12.88849116,77.55160999,23,6,1,3,21,2
12.89342871,77.55070305,10,0,1,2,21,2
12.89957983,77.57417171,19,0,1,1,21,2
12.91386713,77.54283946,8,2,1,2,21,2
12.89594801,77.55219028,21,5,1,3,21,2
12.89263457,77.58263211,9,5,1,2,21,2
12.90661057,77.54316239,22,6,1,3,21,2
12.90661057,77.54316239,16,4,1,0,21,2
12.90827601,77.55022679,15,2,1,0,21,2
12.89110885,77.56991103,16,2,1,0,21,2
12.88332979,77.55808014,19,4,4,1,21,2
12.89020726,77.56311454,11,6,9,2,21,2
12.86918089,77.5857439,1,2,2,3,21,2
12.91039335,77.53743981,2,0,2,3,21,2
12.91039335,77.53743981,6,0,2,2,21,2
12.90108207,77.54753806,5,3,2,2,21,2
12.88924511,77.57370198,5,4,2,2,21,2
12.88566566,77.55349801,12,4,2,0,21,2
12.87284621,77.58266707,14,0,2,0,21,2
12.8887116,77.57377343,15,0,2,0,21,2
12.87284621,77.58266707,10,0,2,2,21,2
12.91381524,77.54861884,5,5,2,2,21,2
12.89047086,77.57081006,12,0,4,0,21,2
12.89108202,77.57815502,15,6,6,0,21,2
13.00748497,77.56788031,21,6,6,3,21,2
12.90353394,77.54124559,18,4,9,1,21,2
12.91147627,77.5401234,19,6,3,1,21,2
12.90471042,77.54488816,17,6,3,1,21,2
12.88328789,77.58130555,19,3,3,1,21,2
12.88328789,77.58130555,12,3,3,0,21,2
12.90958449,77.55159728,14,6,2,0,21,2
12.89528068,77.55067452,8,2,4,2,21,2
12.88398975,77.56552231,11,1,5,2,21,2
12.87645503,77.58473542,2,5,8,3,21,2
12.9057223,77.53558126,10,5,4,2,21,2
12.90545457,77.54187553,13,5,4,0,21,2
12.87915064,77.57683666,11,2,4,2,21,2
12.88864991,77.5613003,17,1,10,1,21,2
12.91564682,77.53910415,10,2,12,2,21,2
12.8790849,77.56780965,18,3,5,1,21,2
12.90353394,77.54124559,18,1,5,1,21,2
12.90468502,77.54288417,14,5,5,0,21,2
12.870236,77.57874006,18,4,5,1,21,2
12.90874577,77.55546611,9,3,5,2,21,2
12.86854765,77.5801126,23,4,8,3,21,2
12.91688388,77.54201107,14,0,6,0,21,2
12.91688388,77.54201107,17,2,2,1,21,2
12.91022894,77.5481594,14,5,4,0,21,2
12.91739661,77.54533797,14,4,7,0,21,2
12.89825057,77.54800705,14,4,7,0,21,2
12.89110885,77.56991103,19,4,7,1,21,2
12.9060275,77.54555561,12,3,7,0,21,2
12.87795004,77.58300166,15,2,7,0,21,2
12.88211726,77.55729374,11,3,3,2,21,2
12.88211726,77.55729374,16,3,11,0,21,2
12.89528068,77.55067452,15,2,8,0,21,2
12.89964065,77.54399956,10,1,3,2,21,2
12.89964065,77.54399956,10,4,4,2,21,2
12.86854765,77.5801126,19,1,11,1,21,2
12.86854765,77.5801126,18,3,9,1,21,2
12.90620929,77.53659557,19,1,9,1,21,2
12.89062558,77.56405571,16,5,9,0,21,2
12.88045896,77.56403544,21,3,9,3,21,2
12.91390096,77.55882025,15,2,9,0,21,2
12.89528068,77.55067452,13,2,8,0,21,2
12.89071518,77.5768453,17,6,6,1,21,2
12.9154534,77.54004271,11,0,7,2,21,2
12.9154534,77.54004271,23,1,8,3,21,2
12.89071518,77.5768453,17,1,8,1,21,2
12.89071518,77.5768453,10,5,11,2,21,2
12.88211726,77.55729374,20,4,10,1,21,2
12.89637642,77.54752793,18,3,10,1,21,2
12.89637642,77.54752793,14,3,10,0,21,2
12.90108207,77.54753806,12,0,10,0,21,2
12.91641215,77.55006231,15,2,4,0,21,2
12.90862205,77.55531561,10,2,4,2,21,2
12.89033243,77.56334831,22,2,11,3,21,2
12.90552889,77.55685074,16,4,11,0,21,2
12.88242852,77.55732835,17,5,12,1,21,2
12.88242852,77.55732835,21,5,12,3,21,2
12.88242852,77.55732835,10,0,12,2,21,2
12.91766067,77.54218713,13,6,12,0,21,2
12.86938358,77.58391056,20,4,12,1,21,2
12.90552889,77.55685074,23,4,12,3,21,2
12.91390096,77.55882025,15,0,7,0,21,2
12.89050892,77.57361002,18,0,1,1,21,2
12.8887116,77.57377343,15,5,8,0,21,2
12.8656847,77.58241633,12,3,10,0,21,2
12.91081042,77.53771819,15,1,2,0,21,2
12.8967726,77.5445644,18,5,2,1,21,2
12.91429834,77.55075847,22,4,2,3,21,2
12.91688388,77.54201107,7,5,2,2,21,2
12.8656847,77.58241633,9,6,2,2,21,2
12.91739661,77.54533797,14,3,3,0,21,2
12.8887116,77.57377343,10,1,3,2,21,2
12.91242363,77.54851768,18,5,3,1,21,2
12.90868716,77.54411899,16,0,3,0,21,2
12.9158664,77.53979815,20,5,3,1,21,2
12.86717163,77.58310043,18,1,1,1,21,2
12.89572496,77.5719447,18,3,9,1,21,2
12.91081042,77.53771819,9,4,4,2,21,2
12.91242457,77.53558039,17,0,2,1,21,2
12.91084893,77.53745649,7,0,5,2,21,2
12.88864991,77.5613003,12,5,5,0,21,2
12.88350116,77.56902319,12,1,5,0,21,2
12.8833525,77.55998912,13,2,2,0,21,2
12.88496438,77.55767556,15,5,6,0,21,2
12.9072655,77.53613997,11,4,6,2,21,2
12.91242363,77.54851768,11,1,6,2,21,2
12.89180481,77.55394005,11,2,5,2,21,2
12.90419243,77.54053594,14,0,10,0,21,2
12.89572496,77.5719447,18,6,7,1,21,2
12.9067446,77.5437391,10,4,7,2,21,2
12.8776868,77.58071703,13,4,7,0,21,2
12.8776868,77.58071703,10,4,7,2,21,2
12.88376625,77.56842522,14,5,3,0,21,2
12.91828297,77.55232885,10,1,8,2,21,2
12.91157239,77.53877462,12,3,8,0,21,2
12.88806808,77.56973981,13,5,2,0,21,2
12.9031545,77.5438607,14,6,3,0,21,2
12.90988928,77.55096335,20,2,4,1,21,2
12.88350116,77.56902319,21,1,5,3,21,2
12.90512329,77.54375125,22,0,9,3,21,2
12.9067446,77.5437391,8,0,9,2,21,2
12.90977693,77.55646166,15,5,10,0,21,2
12.91663814,77.56259702,20,0,11,1,21,2
12.91009902,77.55485809,11,5,11,2,21,2
12.911738,77.556877,11,1,12,2,21,2
12.88292452,77.58206937,12,3,1,0,21,2
12.88023219,77.57384591,13,3,1,0,21,2
13.00748497,77.56788031,14,2,1,0,21,2
12.89021991,77.56305833,18,1,1,1,21,2
12.88056739,77.56692379,17,5,1,1,21,2
12.9144943,77.55021425,9,0,6,2,21,2
12.89528068,77.55067452,9,0,2,2,21,2
12.88339446,77.55687281,18,6,5,1,21,2
12.90977693,77.55646166,9,4,3,2,21,2
12.88292452,77.58206937,10,6,3,2,21,2
12.88292452,77.58206937,12,1,12,0,21,2
12.911738,77.556877,15,0,5,0,21,2
12.90623249,77.54272573,11,5,6,2,21,2
12.88255509,77.5563552,14,5,7,0,21,2
12.88211726,77.55729374,20,4,8,1,21,2
12.90419243,77.54053594,13,1,8,0,21,2
12.89189796,77.55236918,11,4,2,2,21,2
12.88255509,77.5563552,15,5,9,0,21,2
12.89246857,77.57540769,18,5,9,1,21,2
12.9057223,77.53558126,10,0,3,2,21,2
12.89246857,77.57540769,20,3,12,1,21,2
12.905759,77.542703,13,6,10,0,21,2
12.91828297,77.55232885,18,5,10,1,21,2
12.91688388,77.54201107,18,4,11,1,21,2
12.91945321,77.54680384,9,4,1,2,21,2
12.88858018,77.56120326,11,3,11,2,21,2
12.9069823,77.552059,7,5,12,2,21,2
12.88948381,77.56232091,10,0,12,2,21,2
12.91147627,77.5401234,11,6,12,2,21,2
12.90471042,77.54488816,13,3,7,0,21,2
12.91424733,77.54961937,11,2,1,2,21,2
12.9031545,77.5438607,18,2,1,1,21,2
12.9145439,77.54016178,11,3,1,2,21,2
12.90773892,77.53628814,11,5,1,2,21,2
12.88948381,77.56232091,11,5,10,2,21,2
12.91031858,77.5563932,18,6,2,1,21,2
12.89200041,77.57428171,20,6,2,1,21,2
12.90989234,77.55673516,9,1,9,2,21,2
12.88023219,77.57384591,9,6,3,2,21,2
12.91424733,77.54961937,9,0,4,2,21,2
12.91688388,77.54201107,10,1,4,2,21,2
12.90809631,77.54853759,11,6,5,2,21,2
12.89020726,77.56311454,13,5,5,0,21,2
12.88566566,77.55349801,0,1,6,3,21,2
12.90931424,77.55526626,0,5,7,3,21,2
12.91564682,77.53910415,20,3,7,1,21,2
12.90545457,77.54187553,9,6,8,2,21,2
12.90353394,77.54124559,11,6,8,2,21,2
12.90353394,77.54124559,18,6,8,1,21,2
12.88010332,77.57426142,9,0,8,2,21,2
12.89638857,77.54451167,9,0,8,2,21,2
12.905759,77.5427,9,6,8,2,21,2
12.89025011,77.58218798,10,1,11,2,21,2
12.88992359,77.58079977,13,0,11,0,21,2
12.91563196,77.55525352,18,0,12,1,21,2
12.90836274,77.55368473,9,5,12,2,21,2
12.91242363,77.54851768,9,2,6,2,21,2
12.91242363,77.54851768,11,2,6,2,21,2
12.90108207,77.54753806,9,6,1,2,21,2
12.88292452,77.58206937,13,1,1,0,21,2
12.9060275,77.54555561,20,6,1,1,21,2
12.91016458,77.53811823,10,0,2,2,21,2
12.9057223,77.53558126,9,5,2,2,21,2
12.89594801,77.55219028,9,0,5,2,21,2
12.91412376,77.54086376,9,3,11,2,21,2
12.91641215,77.55006231,21,3,11,3,21,2
12.91390096,77.55882025,9,1,3,2,21,2
12.90505271,77.54189573,21,5,3,3,21,2
12.8836526,77.58177943,21,0,3,3,21,2
12.9144943,77.55021425,21,1,3,3,21,2
12.86717163,77.58310043,21,0,3,3,21,2
12.89200041,77.57428171,21,3,8,3,21,2
12.91548032,77.54962241,18,3,8,1,21,2
12.89825057,77.54800705,10,1,11,2,21,2
12.9057223,77.53558126,11,2,4,2,21,2
12.903573,77.543788,10,4,4,2,21,2
12.90860182,77.53621018,17,0,4,1,21,2
12.908367,77.541598,13,5,5,0,21,2
12.909619,77.549214,18,5,5,1,21,2
12.90699357,77.53582623,21,4,6,3,21,2
12.88376625,77.56842522,21,1,1,3,21,2
12.89157884,77.58142943,18,1,10,1,21,2
12.91429834,77.55075847,21,6,5,3,21,2
12.89025011,77.58218798,18,2,6,1,21,2
12.9057223,77.53558126,13,4,8,0,21,2
12.9057223,77.53558126,21,1,9,3,21,2
12.91564682,77.53910415,11,2,11,2,21,2
12.90797019,77.53636053,21,1,11,3,21,2
12.88292452,77.58206937,10,0,11,2,21,2
12.88292452,77.58206937,11,3,12,2,21,2
12.869623,77.561821,16,3,1,0,21,2
12.871692,77.54315,21,6,1,3,21,2
12.871191,77.543016,22,6,1,3,21,2
12.859118,77.572322,17,1,11,1,21,2
12.894204,77.54277,18,3,2,1,21,2
12.893191,77.542505,23,1,8,3,21,2
12.871628,77.561261,14,0,3,0,21,2
12.893554,77.538895,13,2,3,0,21,2
12.8698,77.555385,14,3,3,0,21,2
12.877426,77.539985,13,4,3,0,21,2
12.876958,77.539428,14,4,3,0,21,2
12.856172,77.555703,11,6,4,2,21,2
12.860333,77.523031,13,3,4,0,21,2
12.883543,77.547526,15,0,4,0,21,2
